,Shot,TS_TRIG,Energy,Fuel,Notes,V_osc,V_amps12,V_amp3,poly2_2,poly2_3,poly3_1,poly3_2,poly3_3,poly3_4,poly3_5,poly4_1,poly4_2,poly4_3,poly4_4,poly4_5,poly5_1,poly5_2,poly5_3,poly5_4,poly5_5
375,190314009,1.2,,He,repeat,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
376,190314010,1.2,,He,shorter puff,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
377,190314011,1.2,,He,shorter puff,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
378,190314012,1.22,,He,higher power,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
379,190314013,1.22,,D/He,D1,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
380,190314014,1.22,,D/He,D2 shorter puff,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
381,190314015,1.22,,D/He,D3 lower puff pressure,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
382,190314016,1.22,,D/He,"D4 higher laser power, more voltage",1950.0,2400.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
383,190314017,1.22,,D/He,"faults everywhere, this is a vacuum shot",1950.0,2400.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
384,190314018,1.22,,D/He,meh,1950.0,2400.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
385,190320005,1.22,,V,vacuum,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
386,190320009,1.22,,He,plasma pre-PDC,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
387,190320011,1.22,,He,plasma post-PDC,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
388,190320012,1.22,,He,"higher power, shorter shot",1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
389,190320013,1.22,,He,repeat,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
390,190320014,0.55,,He,"repeat, earlier laser fire - looks like a vacuum shot. a lot of missing data.",1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
391,190320015,1.55,,D,"Deuterium only - shot didn't fire, laser fired late. ",1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392,190320016,1.55,,D,"try again, late relaxation?",1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
393,190320017,1.55,,D,laser didn't fire/was late,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
394,190320018,1.55,,D,"repeat, laser fired, some signal",1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
395,190320019,1.55,,D,TS off,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
396,190320020,1.45,,D,,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
397,190321007,1.45,,He,plasma test - ~3ms shot length,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
398,190321008,2.5,,He,,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
399,190321009,2.5,,He,,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
400,190321010,3.0,,He,,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
401,190321011,3.12,,He,,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
402,190321012,3.12,,He,,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
403,190321013,3.12,,He,Laser didn't fire,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
404,190321014,3.12,,He,turning TS off,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
405,190327006,3.12,,V,vacuum,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
406,190327007,3.12,,V,vacuum,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
407,190327008,1.6,,He,plasma - weird photodiode signal,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
408,190327009,1.6,,He,good signal,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
409,190327010,2.0,,He,"new time, ok",1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
410,190327011,2.0,,He,repeat - eh,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
411,190327012,2.0,,He,repeat - good,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
412,190327013,2.0,,He,repeat - higher power,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
413,190327014,2.0,,D/He,Deuterium,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
414,190327015,2.0,,D/He,repeat - higher power,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
415,190327016,1.9,,D/He,"repeat - higher power, lower puff",1900.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
416,190327017,1.98,,D/He,"repeat - more laser energy, saturations everywhere but some signal",1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
417,190327018,1.88,,D/He,repeat - so much saturation,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
418,190327019,1.98,,D/He,repeat - still much saturation,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
419,190327020,2.1,,D/He,decay timepoint 1,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
420,190327021,2.1,,D/He,repeat decay timepoint 1,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
421,190327022,2.15,,D/He,repeat decay timepoint 2,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
422,190327023,2.15,,D/He,repeat decay timepoint 2,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
423,190327024,2.15,,D/He,repeat decay timepoint 2,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
424,190327025,2.15,,D/He,vacuum,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
425,190327026,2.2,,D/He,vacuum,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
426,190327027,2.2,,D/He,repeat decay timepoint 3 - good signal,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
427,190327028,2.2,,D/He,repeat decay timepoint 3 ,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
428,190328014,2.2,,D/He,plasma,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
429,190328015,1.8,,D,D only - check saturation?,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
430,190328016,1.8,,D,more power,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
431,190328017,1.8,,D,more power?,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
432,190328018,1.8,,D,more power - not great signal,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
433,190328019,1.85,,D,,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
434,190328020,1.85,,D,good signal,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
435,190328021,1.85,,D,weird laser signal,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
436,190328022,1.85,,D,not great,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
437,190328023,1.85,,D,not great,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
438,190328024,1.85,,V,vacuum,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
439,190403007,1.85,,V,"vac (laser in manual mode, didn't fire)",1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
440,190403008,1.85,,V,"vac (power test, OL (@10J range))",1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
441,190403009,1.85,,V,"vac (power test, 8.03 J)",1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
442,190403010,1.85,,V,vacuum shot,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
443,190403011,1.85,,D,plasma,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
444,190403012,1.85,,D,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
445,190403013,1.85,,D,plasma - data overwritten!,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
446,190403014,1.85,,D,plasma - gains down to 50% of max.,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
447,190403015,1.85,,D,"plasma - positive shot, some signal",1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
448,190403016,1.85,,D,"plasma - positive shot, not great signal",1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
449,190403017,1.85,,D,"plasma - negative shot, not great signal",1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
450,190403018,1.85,,D,vacuum,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
451,190404007,1.85,,D,plasma - interesting result,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
452,190404008,1.85,,V,vacuum - laser fired late,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
453,190404009,1.85,,D,plasma - 62.5 gain 2.5,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
454,190404010,1.85,,D,"plasma, eh",1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
455,190404011,1.85,,D,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
456,190404012,1.85,,V,plasma - laser fired late,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
457,190404013,1.85,,V,plasma - laser didn't fire,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458,190404014,1.85,,D,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
459,190404017,1.85,,D,plasma - faulted - vacuum essentially,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
460,190404018,1.85,,D,,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
461,190409012,1.85,,D,plasma - good?? low sat. on P4_4,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
462,190409013,1.85,,D,plasma - ok. low sat. on P4_4,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
463,190409014,1.85,,D,plasma - ok.,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
464,190409015,1.85,,D,plasma - ok.,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
465,190409016,1.85,,D,plasma - ok.,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
466,190410006,1.85,,He,plasma - okay,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
467,190410007,1.85,,V,vacuum,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
468,190410008,1.85,,V,vacuum,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
469,190410009,1.85,,D,plasma - okay,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
470,190410010,1.85,,D,plasma - okay,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
471,190410011,1.85,,D,plasma - okay,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
472,190410012,1.85,,D,plasma - laser not looking so good,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
473,190410013,1.85,,D,plasma - HEY!!! good?,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
474,190410014,1.85,,D,plasma - HEY!!! good?,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
475,190410015,1.85,,D,plasma - HEY!!! good?,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
476,190411008,1.85,,D,plasma - noice,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
477,190411009,1.85,,D,plasma - eh,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
478,190411010,1.85,,D,plasma - eh okay,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
479,190411011,1.85,,D,plasma - p3 interesting,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
480,190411012,1.85,,D,plasma - fault so this is a vacuum shot,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
481,190411013,1.85,,D,plasma - good. cf. shot 11,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
482,190411014,1.85,,D,"interesting, possible gradient?",1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
483,190411015,1.85,,D,NICE,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484,190411016,1.85,,D,NICE,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
485,190411017,1.85,,D,pretty good ,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
486,190411018,1.85,,D,pretty good ,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
487,190501004,1.85,,V,vacuum,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
488,190501005,1.85,,V,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
489,190501006,1.85,,V,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
490,190501007,1.85,,V,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
491,190501008,1.85,,V,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
492,190501009,1.85,,V,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
493,190501010,1.85,,V,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
494,190501011,1.85,,V,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
495,190501012,1.85,,V,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
496,190501013,1.872,,V,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
497,190501014,1.872,,V,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
498,190501015,1.872,,V,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
499,190507013,1.872,,D,plasma,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
500,190508005,1.872,,V,"vacuum - traces missing on p4_2,4",1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
501,190508006,1.872,,V,vacuum - okay,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
502,190508007,1.872,,V,"B12 VCE fault, vacuum",1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
503,190508008,1.872,,D,"good data, spark on circuit",1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
504,190508009,1.872,,V,vacuum - okay,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
505,190508010,1.872,,V,vacuum - okay,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
506,190508011,1.872,,V,TS off,1950.0,2400.0,2150.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
